id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed
3331;296;Visa;Debit (Prepaid);4237846626072620;01-08-2023;204;NO;2;87,00;01-06-2006;2006
1330;1059;Visa;Credit;4365828013345600;01-02-2023;945;YES;2;11700,00;01-02-2013;2013
2641;1059;Mastercard;Debit;5577607865497290;01-12-2024;463;YES;2;16460,00;01-04-2010;2010
4483;1059;Visa;Debit;4602472596754070;01-04-2023;588;YES;1;27036,00;01-08-2019;2019
5641;1378;Amex;Credit;343796888595234;01-06-2020;130;YES;2;3100,00;01-11-2011;2011
283;1378;Visa;Debit;4686786422368480;01-08-2021;648;YES;1;21757,00;01-01-2011;2011
4227;1378;Visa;Debit;4584216972557580;01-07-2021;880;YES;2;15925,00;01-08-2007;2007
2921;1378;Amex;Credit;335015591165588;01-12-2019;916;YES;1;10100,00;01-05-2007;2016
4066;1297;Mastercard;Debit;5198483282511110;01-07-2022;392;YES;2;20660,00;01-07-2018;2018
1242;1297;Visa;Debit;4470355925741360;01-05-2022;231;YES;1;18301,00;01-02-2010;2010
5627;1297;Visa;Credit;4118885453058690;01-05-2011;419;YES;2;14200,00;01-11-2010;2018
5982;1727;Visa;Debit;4475380884726150;01-06-2024;972;YES;1;24230,00;01-12-2009;2011
319;1727;Visa;Debit;4304585079155850;01-10-2013;340;YES;1;19636,00;01-01-2013;2013
1379;1727;Mastercard;Debit (Prepaid);5000846807980560;01-07-2024;345;YES;3;102,00;01-02-2018;2018
5329;1727;Mastercard;Debit;5655027232477390;01-09-2022;848;YES;2;21218,00;01-10-2018;2018
4918;1727;Visa;Debit;4602706416826260;01-03-2021;862;YES;2;27066,00;01-09-2018;2018
3766;1727;Mastercard;Debit;5180082121310710;01-06-2016;148;YES;2;19723,00;01-07-2006;2010
1826;310;Visa;Debit;4906910670363170;01-12-2020;443;YES;2;21990,00;01-02-2020;2020
531;310;Mastercard;Debit;5037135277339670;01-11-2021;719;YES;2;26251,00;01-01-2020;2020
1359;673;Visa;Debit;4815588963693440;01-04-2022;752;NO;2;14614,00;01-02-2015;2015
2422;673;Visa;Credit;4239689640583420;01-11-2022;10;YES;1;12800,00;01-04-2001;2003
978;673;Mastercard;Debit;5965680471968380;01-02-2006;491;YES;2;17897,00;01-02-2000;2013
1827;673;Visa;Credit;4023269244492110;01-06-2024;413;YES;1;8700,00;01-02-2020;2020
4570;1283;Amex;Credit;388335286539294;01-09-2021;695;YES;2;19500,00;01-09-2005;2007
2341;1283;Mastercard;Debit;5418596356337180;01-06-2015;899;YES;1;24111,00;01-03-2015;2015
5305;1283;Mastercard;Debit;5930575507132280;01-06-2023;751;YES;1;34839,00;01-10-2015;2015
3469;1283;Mastercard;Credit;5293527173763220;01-04-2023;542;YES;1;12800,00;01-06-2010;2012
5404;1239;Mastercard;Credit;5073085904399850;01-10-2021;19;YES;2;9600,00;01-11-2004;2011
3744;1239;Visa;Debit;4046787704522230;01-04-2022;654;YES;2;15112,00;01-07-2005;2016
532;1239;Mastercard;Credit;5539431041002730;01-09-2024;932;YES;2;11100,00;01-01-2020;2020
1243;1239;Visa;Debit;4488660162981930;01-06-2023;852;YES;1;14295,00;01-02-2010;2010
533;1691;Mastercard;Credit;5618482408174960;01-02-2020;793;YES;1;5400,00;01-01-2020;2020
225;1078;Mastercard;Debit;5792661772040760;01-10-2023;862;YES;2;18092,00;01-01-2010;2015
5488;1078;Mastercard;Debit;5446646218200600;01-12-2022;473;YES;2;23244,00;01-11-2007;2007
4397;124;Visa;Debit;4886036634951650;01-04-2023;841;YES;1;12639,00;01-08-2012;2012
4022;124;Mastercard;Debit;5208111902646300;01-12-2021;143;YES;1;13482,00;01-07-2014;2014
3050;124;Mastercard;Debit;5683051566552760;01-03-2024;924;YES;1;13022,00;01-05-2010;2010
2725;124;Mastercard;Debit;5024398810633930;01-02-2020;575;NO;2;23999,00;01-04-2014;2014
2819;99;Visa;Debit;4388509355512110;01-01-2020;52;YES;2;12837,00;01-05-2001;2013
3345;99;Mastercard;Debit;5133994303927340;01-07-2012;12;YES;1;25177,00;01-06-2007;2012
2869;99;Visa;Credit;4999872563975230;01-01-2006;258;YES;1;18800,00;01-05-2004;2011
2736;1722;Visa;Credit;4012239673381940;01-03-2020;960;YES;2;3900,00;01-04-2014;2014
427;562;Discover;Credit;6491563889949650;01-02-2023;834;YES;2;7200,00;01-01-2020;2020
3250;750;Mastercard;Debit;5040046262063380;01-12-2024;731;YES;2;11749,00;01-06-2003;2015
4550;750;Mastercard;Debit (Prepaid);5361683790644840;01-01-2021;225;YES;1;77,00;01-09-2004;2011
5251;1223;Visa;Debit;4239806874218450;01-11-2011;564;YES;2;86262,00;01-10-2011;2011
1042;1223;Visa;Debit;4546418791213680;01-06-2010;955;YES;1;92939,00;01-02-2004;2011
384;1223;Visa;Debit;4025546651211980;01-02-2024;741;YES;2;64613,00;01-01-2019;2019
1828;1319;Visa;Debit;4576325893639030;01-02-2020;8;YES;2;27305,00;01-02-2020;2020
4271;575;Visa;Debit;4816684331004040;01-01-2023;757;YES;1;24546,00;01-08-2008;2010
369;575;Mastercard;Debit;5313945757861660;01-09-2018;764;YES;1;25121,00;01-01-2018;2018
3663;575;Discover;Credit;6733959530204170;01-09-2022;878;YES;1;17000,00;01-07-2001;2018
5278;575;Visa;Credit;4506945480857980;01-05-2023;476;YES;2;6800,00;01-10-2013;2013
4360;575;Mastercard;Credit;5891397747740840;01-12-2013;198;YES;2;15100,00;01-08-2011;2011
3842;428;Mastercard;Credit;5479226934776680;01-09-2013;276;YES;1;14300,00;01-07-2008;2008
1351;428;Amex;Credit;340213655737651;01-11-2024;108;YES;2;8800,00;01-02-2015;2015
3126;828;Visa;Credit;4073585160932950;01-05-2023;635;YES;2;4100,00;01-05-2012;2012
4235;828;Amex;Credit;354919576312722;01-08-2021;795;YES;1;9500,00;01-08-2008;2016
3767;828;Mastercard;Credit;5569011066508200;01-06-2010;780;YES;1;8500,00;01-07-2006;2011
1829;1580;Visa;Debit;4699690787956740;01-05-2023;5;NO;2;21741,00;01-02-2020;2020
1830;1580;Visa;Debit;4748742930224050;01-09-2020;974;YES;1;1741,00;01-02-2020;2020
1558;1570;Mastercard;Debit (Prepaid);5941982171557640;01-04-2021;756;YES;2;74,00;01-02-2020;2020
1831;1570;Visa;Credit;4224965156816540;01-02-2024;389;NO;1;8700,00;01-02-2020;2020
534;1570;Mastercard;Debit (Prepaid);5515026771729880;01-03-2024;311;YES;1;63,00;01-01-2020;2020
221;846;Amex;Credit;371624685132627;01-10-2022;297;YES;2;18400,00;01-01-2010;2015
2789;846;Visa;Credit;4682031333555590;01-12-2022;219;YES;2;9700,00;01-04-2019;2019
3886;846;Mastercard;Credit;5437152511733310;01-01-2022;853;YES;1;13800,00;01-07-2009;2017
3443;846;Visa;Credit;4518067619451770;01-06-2020;429;YES;2;0,00;01-06-2009;2011
1244;666;Visa;Debit;4422198494122150;01-10-2020;852;YES;2;22501,00;01-02-2010;2010
4838;335;Visa;Debit;4680510288921430;01-09-2013;217;YES;2;25307,00;01-09-2012;2012
5131;335;Visa;Debit;4414800408438410;01-06-2020;833;YES;1;23401,00;01-10-2008;2011
353;335;Mastercard;Debit;5039380212110240;01-07-2020;830;YES;1;34385,00;01-01-2016;2016
5016;639;Visa;Debit;4201603557566120;01-01-2023;380;YES;2;15485,00;01-10-2004;2010
129;639;Mastercard;Debit;5903118148557390;01-11-2022;939;NO;3;14156,00;01-01-2007;2018
4877;639;Visa;Credit;4433520087348350;01-11-2021;303;YES;2;12400,00;01-09-2014;2014
4833;639;Mastercard;Debit;5653383391642960;01-05-2024;280;YES;2;14850,00;01-09-2012;2012
3673;386;Mastercard;Debit;5639527120868400;01-10-2023;126;YES;1;25093,00;01-07-2002;2006
535;886;Mastercard;Debit;5283951994405150;01-01-2020;201;NO;1;19991,00;01-01-2020;2020
536;297;Mastercard;Debit (Prepaid);5876773249686690;01-09-2022;942;YES;2;29,00;01-01-2020;2020
1832;1860;Visa;Debit;4786571889403870;01-08-2023;592;YES;2;28422,00;01-02-2020;2020
1833;1860;Visa;Credit;4061205624693610;01-02-2020;148;YES;1;10100,00;01-02-2020;2020
4244;1860;Mastercard;Debit (Prepaid);5565765822212470;01-12-2023;119;YES;2;40,00;01-08-2008;2018
211;581;Visa;Debit;4566018104845500;01-08-2020;490;YES;1;12589,00;01-01-2009;2011
2320;581;Visa;Debit;4997480551334720;01-09-2023;51;YES;2;11885,00;01-03-2013;2013
3691;581;Mastercard;Debit;5572601780823600;01-03-2024;642;YES;1;18820,00;01-07-2003;2008
4615;1910;Visa;Debit;4101200741078800;01-06-2020;810;YES;2;8562,00;01-09-2006;2008
5505;1910;Visa;Debit;4153032185259110;01-05-2022;614;YES;1;5933,00;01-11-2007;2009
3242;1910;Visa;Debit (Prepaid);4227171668701160;01-10-2024;319;YES;2;33,00;01-06-2002;2018
3288;1910;Mastercard;Debit;5465784735932040;01-08-2021;490;YES;1;10764,00;01-06-2005;2007
1559;731;Mastercard;Credit;5448351633948320;01-06-2020;592;YES;1;8900,00;01-02-2020;2020
5659;731;Visa;Debit;4778187080028210;01-01-2024;74;YES;2;6781,00;01-11-2011;2011
802;731;Visa;Debit;4514571438412410;01-01-2020;377;YES;2;12116,00;01-01-2020;2020
1111;21;Mastercard;Debit;5962105909908860;01-08-2021;615;YES;2;21131,00;01-02-2007;2007
2745;21;Mastercard;Debit;5977475805952050;01-06-2015;815;YES;2;13383,00;01-04-2015;2015
4769;21;Mastercard;Debit (Prepaid);5491556655486870;01-05-2023;226;YES;1;58,00;01-09-2010;2010
5777;273;Discover;Credit;6375330614788150;01-02-2021;523;YES;2;14600,00;01-12-2002;2008
397;63;Amex;Credit;356226851008135;01-01-2020;792;NO;1;6600,00;01-01-2020;2020
2805;63;Visa;Debit;4128926575959190;01-06-2020;827;YES;1;23806,00;01-05-1999;2008
60;63;Visa;Debit;4840372814737210;01-11-2022;357;YES;2;17082,00;01-01-2004;2011
5489;63;Mastercard;Debit;5573468131965570;01-09-2024;258;YES;1;16422,00;01-11-2007;2011
4632;63;Mastercard;Debit;5566429737412050;01-04-2024;6;YES;1;15353,00;01-09-2007;2011
4067;63;Mastercard;Debit (Prepaid);5570187893542300;01-07-2024;610;YES;1;66,00;01-07-2018;2018
537;786;Mastercard;Debit;5360341319255170;01-07-2024;985;YES;2;7221,00;01-01-2020;2020
1834;786;Visa;Debit;4892181339731580;01-07-2022;846;YES;2;21032,00;01-02-2020;2020
538;1886;Mastercard;Credit;5437743244958190;01-09-2022;676;YES;1;11900,00;01-01-2020;2020
803;1886;Visa;Debit;4064511982908640;01-02-2020;861;YES;2;15328,00;01-01-2020;2020
270;103;Mastercard;Debit;5593047322938370;01-02-2020;697;YES;1;15023,00;01-01-2011;2011
5113;103;Mastercard;Credit;5027469645306340;01-03-2023;841;YES;2;8500,00;01-10-2008;2008
3930;103;Mastercard;Debit;5260164218460490;01-12-2014;234;YES;2;17667,00;01-07-2010;2011
110;103;Visa;Debit;4891248998438650;01-04-2023;860;YES;2;20549,00;01-01-2006;2007
967;103;Mastercard;Debit;5998541932516720;01-11-2009;863;YES;1;1738,00;01-02-1999;2007
5681;1193;Visa;Debit;4933381182408330;01-11-2020;961;YES;1;34013,00;01-11-2012;2012
4023;1193;Mastercard;Debit;5896188747962560;01-12-2022;194;YES;1;38290,00;01-07-2014;2014
5962;1193;Mastercard;Debit;5429242008081570;01-12-2018;151;YES;1;17718,00;01-12-2009;2010
4533;1193;Mastercard;Debit;5485368757971910;01-01-2020;442;NO;1;25878,00;01-09-2003;2009
2963;1193;Mastercard;Debit;5771106543332290;01-03-2013;600;YES;1;22858,00;01-05-2008;2010
5881;585;Mastercard;Debit;5035566276017340;01-09-2024;348;NO;1;19913,00;01-12-2007;2010
1560;1532;Mastercard;Debit;5146721520853900;01-06-2022;597;YES;1;18648,00;01-02-2020;2020
3215;1958;Mastercard;Debit;5622888585637630;01-01-2023;818;YES;1;9676,00;01-06-2000;2009
3680;1958;Visa;Credit;4090651468730800;01-07-2024;347;YES;2;4900,00;01-07-2002;2004
1283;1958;Visa;Debit (Prepaid);4015493899295530;01-04-2023;455;YES;1;62,00;01-02-2011;2011
3578;1958;Mastercard;Debit;5331374110302610;01-08-2020;392;YES;1;17957,00;01-06-2014;2014
3843;1958;Mastercard;Credit;5120155075854700;01-10-2023;69;YES;2;13100,00;01-07-2008;2008
4594;744;Discover;Credit;6907469862919140;01-01-2021;78;YES;1;10700,00;01-09-2006;2017
5720;744;Amex;Credit;397876125303268;01-04-2022;283;YES;1;14400,00;01-11-2016;2016
4571;744;Amex;Credit;320874983741928;01-08-2021;637;YES;1;20400,00;01-09-2005;2016
4158;744;Mastercard;Debit;5216119435076210;01-12-2024;938;YES;2;1816,00;01-08-2005;2009
2849;744;Amex;Credit;388894604011447;01-11-2009;475;YES;2;2200,00;01-05-2004;2008
4140;1836;Visa;Credit;4477205451217990;01-01-2020;510;YES;2;4600,00;01-08-2004;2011
2450;477;Visa;Debit (Prepaid);4832425456568320;01-12-2022;771;YES;2;91,00;01-04-2003;2015
2692;477;Mastercard;Credit;5573356132288880;01-02-2024;39;NO;2;14400,00;01-04-2012;2012
1064;477;Visa;Debit;4990883053108040;01-09-2007;717;YES;1;18647,00;01-02-2005;2007
4168;477;Visa;Credit;4205703038691360;01-10-2020;715;YES;1;18100,00;01-08-2005;2008
3419;477;Mastercard;Debit (Prepaid);5452849951871910;01-04-2020;510;YES;2;35,00;01-06-2009;2009
1835;1713;Visa;Debit;4798004786727370;01-04-2023;439;YES;1;19079,00;01-02-2020;2020
804;1506;Visa;Debit;4146173833591130;01-02-2020;127;YES;1;10686,00;01-01-2020;2020
1836;1506;Visa;Debit;4170284395296710;01-02-2021;886;YES;2;30000,00;01-02-2020;2020
3706;357;Visa;Debit;4908013395790270;01-07-2021;30;YES;1;41221,00;01-07-2003;2011
2085;357;Mastercard;Debit;5565610768898340;01-07-2024;214;YES;1;29170,00;01-03-2005;2006
5481;357;Discover;Credit;6194011434705940;01-04-2022;513;YES;3;19800,00;01-11-2007;2011
2832;357;Visa;Credit;4227790214165430;01-04-2022;326;YES;2;14500,00;01-05-2002;2007
4883;535;Mastercard;Credit;5449971634656590;01-06-2024;172;YES;2;12200,00;01-09-2015;2015
1085;778;Mastercard;Debit;5726263807352660;01-03-2022;675;YES;2;1500,00;01-02-2006;2018
3228;778;Visa;Credit;4367416449267710;01-08-2014;163;NO;1;13700,00;01-06-2001;2005
539;778;Mastercard;Debit;5103357334539480;01-09-2023;3;YES;2;15895,00;01-01-2020;2020
1837;950;Visa;Credit;4989332552056920;01-04-2020;250;YES;1;3000,00;01-02-2020;2020
2562;1080;Mastercard;Debit;5657550046539670;01-06-2021;692;YES;1;1470,00;01-04-2008;2008
5844;1080;Visa;Credit;4590969585932290;01-12-2023;836;YES;2;5500,00;01-12-2005;2010
1838;1197;Visa;Debit;4320531705592800;01-12-2021;275;YES;2;4326,00;01-02-2020;2020
1839;1197;Visa;Credit;4713354839986610;01-05-2023;290;YES;2;13600,00;01-02-2020;2020
540;1197;Mastercard;Debit;5083490519087280;01-01-2022;232;YES;1;37002,00;01-01-2020;2020
4689;711;Visa;Debit;4460024958657540;01-01-2020;704;YES;2;9562,00;01-09-2008;2011
3995;1731;Mastercard;Debit;5872752390879510;01-09-2020;772;YES;1;18244,00;01-07-2012;2012
4888;1731;Visa;Debit (Prepaid);4662000840694250;01-09-2023;924;YES;2;81,00;01-09-2015;2015
34;1731;Amex;Credit;375953550153829;01-12-2022;888;YES;1;13700,00;01-01-2003;2017
5930;1731;Mastercard;Credit;5225763870748440;01-06-2020;627;YES;1;6000,00;01-12-2008;2010
2797;1731;Mastercard;Debit;5543346867967380;01-11-2024;275;YES;1;16409,00;01-05-1998;2008
4616;1731;Visa;Debit;4601299602284620;01-03-2022;652;YES;2;15822,00;01-09-2006;2009
5810;451;Mastercard;Debit;5238065973168620;01-09-2023;266;YES;2;1447,00;01-12-2004;2010
3768;451;Mastercard;Credit;5187091395766800;01-05-2020;843;YES;3;6600,00;01-07-2006;2010
3786;1290;Visa;Credit;4603076242608160;01-10-2009;377;YES;1;15700,00;01-07-2006;2011
3629;1290;Mastercard;Debit;5588067020596090;01-01-2021;208;YES;2;26704,00;01-06-2018;2018
2530;1817;Mastercard;Debit;5686575699244490;01-12-2024;666;YES;2;43033,00;01-04-2007;2013
1444;56;Discover;Credit;6658549025356900;01-02-2024;578;YES;1;5800,00;01-02-2020;2020
805;56;Visa;Credit;4609674436334770;01-07-2023;820;YES;1;6900,00;01-01-2020;2020
4949;1383;Mastercard;Debit;5027291418907390;01-02-2022;118;YES;1;17432,00;01-10-2001;2014
3146;1915;Mastercard;Debit;5937648730770390;01-12-2024;903;YES;1;34453,00;01-05-2014;2014
4116;1915;Mastercard;Credit;5892514772578320;01-04-2023;771;YES;1;14800,00;01-08-2003;2018
5031;1915;Visa;Debit;4750687309919010;01-02-2021;667;YES;1;2603,00;01-10-2005;2012
2113;1915;Mastercard;Debit;5409845888265720;01-10-2023;832;YES;2;11568,00;01-03-2006;2008
3229;1882;Visa;Debit;4848394515179450;01-01-2024;918;YES;1;35943,00;01-06-2001;2009
2672;1882;Discover;Credit;6504367247289970;01-01-2019;580;YES;1;13600,00;01-04-2011;2011
5882;1882;Mastercard;Debit;5964535277999800;01-03-2022;245;YES;2;8671,00;01-12-2007;2009
3556;1467;Visa;Debit;4479897458047270;01-12-2024;411;YES;1;24498,00;01-06-2012;2012
5132;1791;Visa;Debit;4270283600301120;01-09-2020;51;YES;1;21751,00;01-10-2008;2008
2215;1791;Mastercard;Debit;5324796450432110;01-11-2022;746;YES;3;18021,00;01-03-2009;2009
4587;1791;Visa;Debit;4510686870861750;01-01-2023;713;YES;2;7830,00;01-09-2005;2010
2142;447;Mastercard;Debit;5345290500556940;01-12-2021;888;YES;2;17980,00;01-03-2007;2007
4617;447;Visa;Credit;4659755318123490;01-01-2024;764;YES;2;9000,00;01-09-2006;2008
5405;447;Mastercard;Debit;5357793088955290;01-07-2012;544;YES;1;16034,00;01-11-2004;2013
3692;447;Mastercard;Debit;5625327420318300;01-12-2022;428;YES;2;323,00;01-07-2003;2009
3865;447;Visa;Debit;4607469261117910;01-06-2021;388;YES;1;6611,00;01-07-2008;2008
4967;1640;Mastercard;Debit;5592976284572730;01-06-2023;696;YES;1;14231,00;01-10-2002;2010
5171;1640;Visa;Credit;4897415542074820;01-01-2019;363;YES;1;11400,00;01-10-2009;2009
1065;1640;Visa;Credit;4533131033936550;01-10-2021;612;YES;2;5900,00;01-02-2005;2009
4795;636;Visa;Debit;4711994375142430;01-04-2022;577;YES;1;3915,00;01-09-2010;2010
3420;636;Mastercard;Debit;5898219587988130;01-08-2022;295;YES;2;8882,00;01-06-2009;2015
4361;636;Mastercard;Debit;5673609398481610;01-02-2020;990;YES;1;1218,00;01-08-2011;2012
284;636;Visa;Debit;4071490746118660;01-07-2020;498;YES;1;12057,00;01-01-2011;2018
4169;782;Visa;Debit;4310420575646290;01-01-2023;18;YES;2;13435,00;01-08-2005;2008
3051;782;Mastercard;Debit;5863102770923370;01-03-2024;62;NO;2;13055,00;01-05-2010;2010
2216;782;Mastercard;Debit (Prepaid);5659519661095770;01-10-2020;634;YES;2;85,00;01-03-2009;2011
29;316;Visa;Credit;4934996934968530;01-04-2021;547;YES;3;1200,00;01-01-2002;2011
2038;316;Visa;Credit;4331814593567420;01-01-2023;448;YES;2;10500,00;01-03-2002;2010
4125;316;Amex;Credit;383176667828985;01-10-2021;459;YES;2;9300,00;01-08-2004;2008
5857;316;Mastercard;Debit;5603296596869730;01-06-2021;386;YES;1;14056,00;01-12-2006;2008
1211;1192;Mastercard;Debit;5303411542373680;01-10-2023;305;YES;1;2001,00;01-02-2010;2018
541;787;Mastercard;Debit (Prepaid);5536825392398620;01-11-2024;829;YES;1;80,00;01-01-2020;2020
1561;787;Mastercard;Credit;5736136415216040;01-02-2020;332;YES;1;19500,00;01-02-2020;2020
1562;251;Mastercard;Debit;5179703588055810;01-01-2022;41;YES;1;14797,00;01-02-2020;2020
806;251;Visa;Debit;4263037313230470;01-04-2021;719;YES;1;14420,00;01-01-2020;2020
1563;1351;Mastercard;Credit;5250335239588580;01-02-2020;728;YES;2;13600,00;01-02-2020;2020
3769;490;Mastercard;Debit;5302369835874380;01-09-2024;368;YES;2;3013,00;01-07-2006;2006
5963;490;Mastercard;Debit;5277210517488880;01-05-2024;589;YES;1;22304,00;01-12-2009;2010
176;490;Visa;Debit;4654267845248720;01-10-2021;929;YES;3;30242,00;01-01-2008;2013
5133;490;Visa;Debit;4048588745318460;01-07-2019;741;YES;1;12948,00;01-10-2008;2008
1564;1935;Mastercard;Debit;5677329350701320;01-10-2020;768;YES;1;20695,00;01-02-2020;2020
542;1935;Mastercard;Debit;5708163356892630;01-01-2020;148;YES;2;23716,00;01-01-2020;2020
1840;1935;Visa;Debit;4172298033102510;01-05-2020;477;YES;1;17223,00;01-02-2020;2020
4601;387;Mastercard;Debit (Prepaid);5954988204081790;01-11-2015;200;YES;2;49,00;01-09-2006;2010
3103;869;Visa;Debit;4705406456208640;01-04-2022;542;YES;2;19792,00;01-05-2011;2011
3104;869;Visa;Debit (Prepaid);4751613092399340;01-09-2024;600;YES;2;76,00;01-05-2011;2011
4405;869;Mastercard;Debit;5176023312287830;01-10-2023;444;YES;1;19811,00;01-08-2013;2013
3517;869;Mastercard;Debit;5737557443858190;01-11-2020;462;YES;2;17602,00;01-06-2011;2011
5490;869;Mastercard;Debit (Prepaid);5709040626294730;01-04-2021;579;YES;1;96,00;01-11-2007;2011
1565;1865;Mastercard;Credit;5571567914533590;01-01-2023;845;YES;2;36900,00;01-02-2020;2020
1841;268;Visa;Debit;4772137298381090;01-02-2020;231;YES;2;14263,00;01-02-2020;2020
1566;268;Mastercard;Debit;5458281950154230;01-02-2020;671;YES;2;3013,00;01-02-2020;2020
543;268;Mastercard;Debit;5171844589281130;01-12-2023;998;YES;2;17789,00;01-01-2020;2020
6067;1124;Mastercard;Debit;5128558439499170;01-03-2021;199;YES;1;7184,00;01-12-2012;2012
5437;1124;Visa;Debit (Prepaid);4891182896802220;01-05-2022;936;YES;1;62,00;01-11-2005;2007
4130;1124;Mastercard;Credit;5252814681308260;01-03-2023;635;YES;2;8300,00;01-08-2004;2018
1245;721;Visa;Credit;4024411952428030;01-04-2022;865;YES;1;11900,00;01-02-2010;2014
3949;721;Visa;Credit;4472564488537920;01-12-2018;194;NO;2;2000,00;01-07-2010;2010
4426;721;Mastercard;Debit;5869951817550270;01-09-2023;672;YES;2;12827,00;01-08-2014;2014
2563;721;Mastercard;Credit;5933265709179140;01-09-2010;730;YES;1;10800,00;01-04-2008;2012
3361;721;Visa;Debit;4093356206877400;01-06-2021;202;YES;1;8400,00;01-06-2007;2008
4377;721;Visa;Credit;4650428198678080;01-10-2011;741;YES;2;6700,00;01-08-2011;2011
158;813;Mastercard;Debit;5188366223912130;01-10-2021;649;YES;2;13417,00;01-01-2008;2008
2587;152;Visa;Debit (Prepaid);4745512667212880;01-10-2021;371;YES;2;60,00;01-04-2008;2009
2848;152;Visa;Credit;4361942024605020;01-03-2021;649;YES;1;10300,00;01-05-2003;2016
1401;152;Amex;Credit;353041795366517;01-06-2021;896;YES;2;4900,00;01-02-2020;2020
4272;1896;Visa;Debit;4772324802242470;01-12-2015;104;YES;2;9073,00;01-08-2008;2012
2944;1896;Visa;Debit;4222966508731550;01-07-2023;816;YES;2;19635,00;01-05-2007;2018
1124;1896;Visa;Debit;4748375055768050;01-02-2020;425;YES;1;21207,00;01-02-2007;2007
4974;1896;Visa;Credit;4468355695964460;01-12-2023;955;YES;1;14000,00;01-10-2002;2008
4529;1896;Discover;Credit;6771746312163080;01-11-2012;841;NO;1;14400,00;01-09-2003;2011
1567;1028;Mastercard;Debit (Prepaid);5811487719571770;01-06-2020;355;YES;1;72,00;01-02-2020;2020
139;1028;Visa;Credit;4838655730073780;01-01-2021;654;YES;1;24600,00;01-01-2007;2011
2878;1028;Mastercard;Debit;5154620986833690;01-05-2022;7;YES;1;43289,00;01-05-2005;2017
2564;1028;Mastercard;Debit;5249989431095310;01-02-2024;844;YES;2;16475,00;01-04-2008;2009
342;1028;Amex;Credit;355983307821258;01-10-2023;647;NO;2;14600,00;01-01-2015;2015
544;922;Mastercard;Debit (Prepaid);5070468758051890;01-01-2020;783;YES;2;28,00;01-01-2020;2020
4770;549;Mastercard;Credit;5045264762203420;01-12-2022;83;NO;1;12600,00;01-09-2010;2012
